timestamp,product,price,rsi,ema9,ema21,atr,atrPct,bbLower,bbUpper,trend,ofi,arbSpread,socialScore,btcPrice,btcRsi,action,confidence,outcome_5m,outcome_15m,outcome_1h
1789973826904,AVAX,11.04800000,39.50,11.19000000,11.25000000,0.14000000,1.2700,10.97000000,11.55000000,DOWNTREND,0.0000,-0.0540,0.3740,81606.00,54.76,SELL,0.8000,0.8780,0.5069,-1.0228
1789973827013,VVV,33.33340000,73.50,32.89000000,32.29000000,0.50000000,1.4900,31.92000000,33.35000000,UPTREND,0.0000,-0.2496,0.3740,81606.00,54.76,HOLD,0.5000,0.5232,0.6123,1.3872
1789973827030,HYPE,93.93000000,54.30,93.86000000,93.71000000,0.37000000,0.3900,92.81000000,94.38000000,UPTREND,0.0000,-0.0199,0.4280,81606.00,54.76,HOLD,0.5000,0.0745,-0.1384,0.2342
1789973827052,HBAR,0.08676000,50.90,0.09000000,0.09000000,0.00000000,0.7500,0.09000000,0.09000000,UPTREND,0.0000,0.0147,0.3740,81606.00,54.76,HOLD,0.5000,0.0461,-0.3688,0.0692
1789973827072,LINK,12.54300000,47.10,12.56000000,12.58000000,0.08000000,0.6000,12.50000000,12.70000000,DOWNTREND,0.0000,-0.0326,0.3740,81606.00,54.76,HOLD,0.5000,0.1036,-0.1196,-0.0239
1789973827091,TAO,269.33000000,57.90,268.23000000,267.05000000,2.67000000,0.9900,263.55000000,270.58000000,UPTREND,0.0000,-0.0135,0.3740,81606.00,54.76,HOLD,0.5000,0.0631,-0.2748,1.0396
1789973827110,UNI,8.62530000,43.30,8.66000000,8.69000000,0.08000000,0.9000,8.58000000,8.83000000,DOWNTREND,0.0000,-0.0981,0.3620,81606.00,54.76,HOLD,0.5000,0.0823,-0.3698,0.0510
1789973827126,ENA,0.21771000,55.60,0.22000000,0.22000000,0.00000000,1.1400,0.21000000,0.22000000,UPTREND,0.0000,0.0018,0.6990,81606.00,54.76,HOLD,0.5000,-0.0367,-1.5112,-1.3412
1789973854376,BTC,81614.27000000,54.90,81554.28000000,81476.08000000,208.67000000,0.2600,81147.92000000,81744.74000000,SIDEWAYS,0.0000,-0.0135,-0.8500,81606.00,54.76,HOLD,0.5000,0.0438,-0.1738,0.1047
1789973854485,ETH,2661.61000000,50.70,2662.75000000,2662.17000000,9.88000000,0.3700,2654.51000000,2671.24000000,SIDEWAYS,0.0000,-0.0300,0.4130,81606.00,54.76,SELL,0.7900,0.1044,-0.2348,-0.1593
1789973854613,ZEC,1506.13000000,46.70,1509.86000000,1512.60000000,11.13000000,0.7400,1501.33000000,1525.73000000,DOWNTREND,0.0000,-0.0455,0.7130,81606.00,54.76,HOLD,0.5000,0.1899,-0.8585,-1.2024
1789973854635,XRP,1.43460000,60.90,1.43000000,1.42000000,0.01000000,0.5500,1.41000000,1.44000000,UPTREND,0.0000,-0.0175,0.7130,81606.00,54.76,HOLD,0.5000,0.3764,-0.1046,0.3067
1789973854658,NEAR,4.26650000,49.30,4.29000000,4.29000000,0.07000000,1.7200,4.17000000,4.46000000,SIDEWAYS,0.0000,0.0738,0.4280,81606.00,54.76,HOLD,0.5000,0.4289,0.4641,0.5696
1789973854677,SOL,112.08000000,56.50,111.86000000,111.67000000,0.51000000,0.4600,110.97000000,112.26000000,UPTREND,0.0000,-0.0233,0.4280,81606.00,54.76,HOLD,0.5000,0.2320,-0.2677,-0.0535
1789973854699,SUI,0.96250000,62.80,0.95000000,0.94000000,0.01000000,1.4600,0.92000000,0.97000000,UPTREND,0.0000,-0.0153,0.3740,81606.00,54.76,HOLD,0.5000,0.4364,-0.4571,0.4260
1789973854809,AVAX,11.08800000,40.70,11.21000000,11.26000000,0.14000000,1.2600,10.98000000,11.55000000,DOWNTREND,0.0000,-0.0450,0.3740,81606.00,54.76,SELL,0.8100,0.7305,0.3066,-1.3167
1789973855001,VVV,33.35920000,76.20,32.87000000,32.28000000,0.50000000,1.4900,31.94000000,33.32000000,UPTREND,0.0000,0.0314,0.3740,81606.00,54.76,SELL,0.8700,0.6145,0.3456,1.2278
1789973855022,HYPE,93.96000000,54.70,93.87000000,93.71000000,0.37000000,0.3900,92.81000000,94.39000000,UPTREND,0.0000,-0.0180,0.4280,81606.00,54.76,HOLD,0.5000,0.0745,-0.1596,0.2554
1789973855051,HBAR,0.08685000,51.70,0.09000000,0.09000000,0.00000000,0.7500,0.09000000,0.09000000,UPTREND,0.0000,0.0205,0.3740,81606.00,54.76,HOLD,0.5000,-0.0576,-0.4721,0.0345
1789973855070,LINK,12.55200000,47.70,12.56000000,12.58000000,0.08000000,0.6000,12.50000000,12.70000000,DOWNTREND,0.0000,0.0008,0.3740,81606.00,54.76,HOLD,0.5000,0.1275,-0.2549,-0.0637
1789973855093,TAO,269.64000000,58.60,268.34000000,267.10000000,2.67000000,0.9900,263.50000000,270.69000000,UPTREND,0.0000,0.0056,0.3740,81606.00,54.76,HOLD,0.5000,0.0668,-0.4673,0.9680
1789973855108,UNI,8.63220000,43.90,8.66000000,8.69000000,0.08000000,0.9000,8.59000000,8.82000000,DOWNTREND,0.0000,-0.0382,0.3620,81606.00,54.76,HOLD,0.5000,0.1680,-0.5398,-0.0290
1789973855128,ENA,0.21765000,55.40,0.22000000,0.22000000,0.00000000,1.1500,0.21000000,0.22000000,UPTREND,0.0000,-0.0067,0.6990,81606.00,54.76,HOLD,0.5000,-0.0827,-1.5346,-1.3140
1789973882008,BTC,81611.32000000,54.90,81552.22000000,81475.05000000,208.67000000,0.2600,81148.66000000,81742.79000000,SIDEWAYS,0.0000,-0.0182,-0.8500,81614.27,54.95,HOLD,0.5000,0.0054,-0.1841,0.1173
1789973882112,ETH,2662.01000000,50.90,2662.79000000,2662.19000000,9.88000000,0.3700,2654.52000000,2671.25000000,SIDEWAYS,0.0000,-0.0254,0.4130,81614.27,54.95,SELL,0.7900,0.0301,-0.2415,-0.1356
1789973882239,ZEC,1507.73000000,47.60,1510.46000000,1512.89000000,11.24000000,0.7500,1501.88000000,1525.51000000,DOWNTREND,0.0000,-0.0442,0.7130,81614.27,54.95,HOLD,0.5000,0.0298,-0.7707,-1.3404
1789973882262,XRP,1.43580000,61.70,1.43000000,1.42000000,0.01000000,0.5500,1.41000000,1.44000000,UPTREND,0.0000,-0.0159,0.7130,81614.27,54.95,HOLD,0.5000,0.1672,-0.3343,0.2298
1789973882282,NEAR,4.26410000,49.10,4.29000000,4.29000000,0.07000000,1.7200,4.17000000,4.46000000,SIDEWAYS,0.0000,0.0443,0.4280,81614.27,54.95,HOLD,0.5000,0.6566,0.4315,0.4854
1789973882301,SOL,112.14000000,57.10,111.88000000,111.68000000,0.51000000,0.4600,110.95000000,112.28000000,UPTREND,0.0000,-0.0329,0.4280,81614.27,54.95,HOLD,0.5000,0.1159,-0.3478,-0.0446
1789973882321,SUI,0.96440000,63.60,0.96000000,0.94000000,0.01000000,1.4500,0.92000000,0.97000000,UPTREND,0.0000,-0.0032,0.3740,81614.27,54.95,HOLD,0.5000,0.1452,-0.9125,0.1555
1789973882424,AVAX,11.11000000,41.70,11.21000000,11.27000000,0.14000000,1.2600,10.99000000,11.54000000,DOWNTREND,0.0000,-0.0535,0.3740,81614.27,54.95,SELL,0.8100,0.6661,-0.1890,-1.6112
1789973882533,VVV,33.30230000,74.80,32.86000000,32.27000000,0.50000000,1.4900,31.94000000,33.31000000,UPTREND,0.0000,-0.0060,0.3740,81614.27,54.95,HOLD,0.5000,0.6891,-0.0607,1.5188
1789973882553,HYPE,93.96000000,54.70,93.87000000,93.72000000,0.37000000,0.3900,92.80000000,94.39000000,UPTREND,0.0000,-0.0616,0.4280,81614.27,54.95,HOLD,0.5000,0.0639,-0.2341,0.2661
1789973882572,HBAR,0.08691000,52.30,0.09000000,0.09000000,0.00000000,0.7500,0.09000000,0.09000000,UPTREND,0.0000,-0.0018,0.3740,81614.27,54.95,HOLD,0.5000,-0.2416,-0.5063,-0.0805
1789973882589,LINK,12.55500000,48.00,12.56000000,12.58000000,0.08000000,0.6000,12.50000000,12.70000000,DOWNTREND,0.0000,-0.0163,0.3740,81614.27,54.95,HOLD,0.5000,0.0159,-0.3664,-0.0319
1789973882611,TAO,269.76000000,58.80,268.37000000,267.12000000,2.67000000,0.9900,263.48000000,270.73000000,UPTREND,0.0000,0.0289,0.3740,81614.27,54.95,HOLD,0.5000,-0.0519,-0.6117,0.8304
1789973882627,UNI,8.63490000,44.20,8.66000000,8.69000000,0.08000000,0.9000,8.59000000,8.82000000,DOWNTREND,0.0000,-0.0059,0.3620,81614.27,54.95,HOLD,0.5000,0.0382,-0.5096,0.0116
1789973882642,ENA,0.21809000,56.30,0.22000000,0.22000000,0.00000000,1.1400,0.21000000,0.22000000,UPTREND,0.0000,-0.0607,0.6990,81614.27,54.95,HOLD,0.5000,-0.3393,-2.0129,-1.4856
1789973909787,BTC,81625.85000000,55.20,81558.45000000,81478.09000000,208.67000000,0.2600,81146.41000000,81748.57000000,SIDEWAYS,0.0000,-0.0188,-0.8500,81614.27,54.95,HOLD,0.5000,0.0271,-0.1701,0.0951
1789973909891,ETH,2662.99000000,51.40,2663.24000000,2662.41000000,9.88000000,0.3700,2654.68000000,2671.34000000,SIDEWAYS,0.0000,-0.0213,0.4130,81614.27,54.95,SELL,0.7900,0.0379,-0.2272,-0.1449
1789973910017,ZEC,1506.53000000,46.90,1510.19000000,1512.77000000,11.24000000,0.7500,1501.67000000,1525.59000000,DOWNTREND,0.0000,-0.0152,0.7130,81614.27,54.95,HOLD,0.5000,0.0923,-0.5828,-1.2778
1789973910038,XRP,1.43550000,61.40,1.43000000,1.42000000,0.01000000,0.5500,1.41000000,1.44000000,UPTREND,0.0000,-0.0249,0.7130,81614.27,54.95,HOLD,0.5000,0.2856,-0.1463,0.2369
1789973910056,NEAR,4.26090000,48.70,4.29000000,4.29000000,0.07000000,1.7200,4.17000000,4.46000000,SIDEWAYS,0.0000,0.0359,0.4280,81614.27,54.95,HOLD,0.5000,0.9716,0.7721,0.6665
1789973910078,SOL,112.13000000,57.00,111.87000000,111.68000000,0.51000000,0.4600,110.96000000,112.27000000,UPTREND,0.0000,-0.0168,0.4280,81614.27,54.95,HOLD,0.5000,0.1694,-0.2586,-0.0624
1789973910099,SUI,0.96280000,62.40,0.95000000,0.94000000,0.01000000,1.4500,0.92000000,0.97000000,UPTREND,0.0000,-0.0300,0.3740,81614.27,54.95,HOLD,0.5000,0.2700,-0.4051,0.3531
1789973910210,AVAX,11.13200000,42.80,11.22000000,11.27000000,0.14000000,1.2600,11.00000000,11.54000000,DOWNTREND,0.0000,-0.0308,0.3740,81614.27,54.95,SELL,0.8100,0.5031,-0.3054,-1.7517
1789973910412,VVV,33.36590000,76.20,32.87000000,32.28000000,0.50000000,1.4900,31.94000000,33.32000000,UPTREND,0.0000,0.0424,0.3740,81614.27,54.95,SELL,0.8700,0.5176,-0.2266,1.4209
1789973910436,HYPE,93.96000000,54.70,93.87000000,93.72000000,0.37000000,0.3900,92.80000000,94.39000000,UPTREND,0.0000,-0.0381,0.4280,81614.27,54.95,HOLD,0.5000,0.2129,-0.1809,0.2874
1789973910456,HBAR,0.08685000,51.70,0.09000000,0.09000000,0.00000000,0.7500,0.09000000,0.09000000,UPTREND,0.0000,0.0079,0.3740,81614.27,54.95,HOLD,0.5000,-0.1036,-0.3915,0.0461
1789973910474,LINK,12.56300000,48.60,12.56000000,12.58000000,0.08000000,0.6000,12.50000000,12.70000000,DOWNTREND,0.0000,0.0085,0.3740,81614.27,54.95,HOLD,0.5000,-0.0080,-0.3502,-0.0876
1789973910495,TAO,269.56000000,58.40,268.31000000,267.09000000,2.67000000,0.9900,263.51000000,270.66000000,UPTREND,0.0000,-0.0187,0.3740,81614.27,54.95,HOLD,0.5000,-0.0148,-0.4378,0.9571
1789973910510,UNI,8.63210000,43.90,8.66000000,8.69000000,0.08000000,0.9000,8.59000000,8.82000000,DOWNTREND,0.0000,-0.0527,0.3620,81614.27,54.95,HOLD,0.5000,0.1321,-0.5236,0.0394
1789973910525,ENA,0.21786000,55.80,0.22000000,0.22000000,0.00000000,1.1400,0.21000000,0.22000000,UPTREND,0.0000,-0.0133,0.6990,81614.27,54.95,HOLD,0.5000,-0.2479,-1.8269,-1.2393
1789973938658,BTC,81643.09000000,55.60,81563.17000000,81480.31000000,208.67000000,0.2600,81144.59000000,81752.91000000,UPTREND,0.0000,-0.0180,0.6160,81643.13,55.60,HOLD,0.5000,-0.0342,-0.1863,0.0784
1789973938779,ETH,2663.34000000,51.70,2663.29000000,2662.43000000,9.88000000,0.3700,2654.69000000,2671.36000000,SIDEWAYS,0.0000,-0.0244,0.4120,81643.13,55.60,SELL,0.7900,0.0462,-0.2546,-0.1584
1789973938890,ZEC,1507.34000000,47.40,1510.32000000,1512.82000000,11.24000000,0.7500,1501.76000000,1525.55000000,DOWNTREND,0.0000,-0.0125,0.3580,81643.13,55.60,HOLD,0.5000,0.1028,-0.6369,-1.3109
1789973938908,XRP,1.43620000,61.90,1.43000000,1.42000000,0.01000000,0.5500,1.41000000,1.44000000,UPTREND,0.0000,0.0039,0.4680,81643.13,55.60,HOLD,0.5000,0.2437,-0.1950,0.2298
1789973938928,NEAR,4.27360000,50.10,4.29000000,4.29000000,0.07000000,1.7200,4.17000000,4.46000000,SIDEWAYS,0.0000,0.0398,0.3460,81643.13,55.60,HOLD,0.5000,0.5686,0.5616,0.3299
1789973938948,SOL,112.11000000,56.80,111.87000000,111.68000000,0.51000000,0.4600,110.96000000,112.27000000,UPTREND,0.0000,-0.0253,0.4280,81643.13,55.60,HOLD,0.5000,0.1606,-0.2498,-0.0268
1789973938968,SUI,0.96200000,62.70,0.95000000,0.94000000,0.01000000,1.4600,0.92000000,0.97000000,UPTREND,0.0000,-0.0048,0.3740,81643.13,55.60,HOLD,0.5000,0.4990,-0.4054,0.5821
1789973939075,AVAX,11.13700000,43.10,11.22000000,11.27000000,0.14000000,1.2600,11.00000000,11.54000000,DOWNTREND,0.0000,-0.0030,0.3740,81643.13,55.60,SELL,0.8100,0.4130,-0.6106,-1.8138
1789973939272,VVV,33.41360000,76.40,32.90000000,32.29000000,0.50000000,1.4900,31.92000000,33.35000000,UPTREND,0.0000,0.0155,0.3740,81643.13,55.60,SELL,0.8700,0.6464,-0.3989,1.3722
1789973939289,HYPE,93.99000000,55.10,93.88000000,93.72000000,0.37000000,0.3900,92.80000000,94.40000000,UPTREND,0.0000,-0.0059,0.4280,81643.13,55.60,HOLD,0.5000,0.1809,-0.2128,0.2553
1789973939311,HBAR,0.08683000,51.50,0.09000000,0.09000000,0.00000000,0.7500,0.09000000,0.09000000,UPTREND,0.0000,-0.0054,0.3740,81643.13,55.60,HOLD,0.5000,-0.0346,-0.3455,0.1958
1789973939331,LINK,12.53700000,46.60,12.56000000,12.58000000,0.08000000,0.6000,12.50000000,12.70000000,DOWNTREND,0.0000,0.0160,0.3740,81643.13,55.60,HOLD,0.5000,0.2473,-0.1914,0.1595
1789973939352,TAO,269.42000000,58.00,268.27000000,267.07000000,2.67000000,0.9900,263.53000000,270.62000000,UPTREND,0.0000,-0.0260,0.3740,81643.13,55.60,HOLD,0.5000,0.1485,-0.5790,0.8611
1789973939370,UNI,8.63130000,43.80,8.66000000,8.69000000,0.08000000,0.9000,8.59000000,8.82000000,DOWNTREND,0.0000,-0.0528,0.3620,81643.13,55.60,HOLD,0.5000,0.1101,-0.5028,0.0660
1789973939385,ENA,0.21777000,55.50,0.22000000,0.22000000,0.00000000,1.1400,0.21000000,0.22000000,UPTREND,0.0000,-0.0245,0.6990,81643.13,55.60,HOLD,0.5000,-0.3352,-1.5383,-1.3592
1789973967396,BTC,81628.53000000,55.30,81559.56000000,81478.63000000,208.67000000,0.2600,81145.97000000,81749.63000000,SIDEWAYS,0.0000,-0.0256,0.6160,81643.13,55.60,HOLD,0.5000,-0.0106,-0.1685,0.0746
1789973967529,ETH,2663.22000000,51.60,2663.29000000,2662.44000000,9.88000000,0.3700,2654.70000000,2671.36000000,SIDEWAYS,0.0000,-0.0141,0.4120,81643.13,55.60,SELL,0.7900,0.0417,-0.2290,-0.1723
1789973967655,ZEC,1508.43000000,48.00,1510.75000000,1513.03000000,11.48000000,0.7600,1502.12000000,1525.43000000,DOWNTREND,0.0000,-0.0135,0.3580,81643.13,55.60,HOLD,0.5000,-0.0431,-0.7372,-1.3531
1789973967675,XRP,1.43630000,62.00,1.43000000,1.42000000,0.01000000,0.5500,1.41000000,1.44000000,UPTREND,0.0000,-0.0144,0.4680,81643.13,55.60,HOLD,0.5000,0.2158,-0.1044,0.1253
1789973967695,NEAR,4.28060000,50.80,4.29000000,4.29000000,0.07000000,1.7200,4.18000000,4.46000000,SIDEWAYS,0.0000,0.0153,0.3460,81643.13,55.60,HOLD,0.5000,0.4112,0.2967,-0.1589
1789973967715,SOL,112.11000000,56.80,111.87000000,111.68000000,0.51000000,0.4600,110.96000000,112.27000000,UPTREND,0.0000,-0.0281,0.3640,81643.13,55.60,HOLD,0.5000,0.1695,-0.2052,-0.0535
1789973967740,SUI,0.96200000,62.70,0.95000000,0.94000000,0.01000000,1.4600,0.92000000,0.97000000,UPTREND,0.0000,-0.0327,0.3440,81643.13,55.60,HOLD,0.5000,0.4678,-0.3846,0.3742
1789973967845,AVAX,11.11300000,41.80,11.22000000,11.27000000,0.14000000,1.2600,10.99000000,11.54000000,DOWNTREND,0.0000,-0.0578,0.3440,81643.13,55.60,SELL,0.8100,0.5579,-0.4229,-1.5837
1789973968029,VVV,33.48270000,77.10,32.92000000,32.30000000,0.50000000,1.4900,31.89000000,33.39000000,UPTREND,0.0000,-0.0871,0.3440,81643.13,55.60,SELL,0.8700,0.2162,-0.6367,1.1705
1789973968047,HYPE,93.97000000,54.70,93.88000000,93.72000000,0.37000000,0.3900,92.80000000,94.40000000,UPTREND,0.0000,-0.0247,0.7240,81643.13,55.60,HOLD,0.5000,0.1596,-0.0958,0.2767
1789973968069,HBAR,0.08685000,51.70,0.09000000,0.09000000,0.00000000,0.7500,0.09000000,0.09000000,UPTREND,0.0000,0.0091,0.3440,81643.13,55.60,HOLD,0.5000,-0.1151,-0.3685,0.1842
1789973968088,LINK,12.53900000,46.70,12.56000000,12.58000000,0.08000000,0.6000,12.50000000,12.70000000,DOWNTREND,0.0000,-0.0238,0.3440,81643.13,55.60,HOLD,0.5000,0.1675,-0.0877,0.0718
1789973968108,TAO,269.43000000,58.10,268.26000000,267.07000000,2.67000000,0.9900,263.53000000,270.61000000,UPTREND,0.0000,-0.0345,0.3440,81643.13,55.60,HOLD,0.5000,0.1448,-0.4565,0.8722
1789973968126,UNI,8.64060000,44.60,8.66000000,8.69000000,0.08000000,0.9000,8.59000000,8.82000000,DOWNTREND,0.0000,-0.0089,0.3440,81643.13,55.60,HOLD,0.5000,0.0509,-0.4687,-0.0787
1789973968140,ENA,0.21787000,55.80,0.22000000,0.22000000,0.00000000,1.1400,0.21000000,0.22000000,UPTREND,0.0000,0.0033,0.3440,81643.13,55.60,HOLD,0.5000,-0.3856,-1.4229,-1.5055
1789973996304,BTC,81621.55000000,55.10,81558.24000000,81478.04000000,208.67000000,0.2600,81146.41000000,81748.55000000,SIDEWAYS,0.0000,-0.0234,0.6160,81621.54,55.11,HOLD,0.5000,0.0008,-0.0919,0.1020
1789973996412,ETH,2662.20000000,51.00,2663.04000000,2662.32000000,9.88000000,0.3700,2654.62000000,2671.30000000,SIDEWAYS,0.0000,-0.0295,0.4120,81621.54,55.11,SELL,0.7900,0.0849,-0.1397,-0.0353
1789973996528,ZEC,1506.90000000,47.10,1510.27000000,1512.80000000,11.48000000,0.7600,1501.73000000,1525.57000000,DOWNTREND,0.0000,-0.0267,0.3580,81621.54,55.11,HOLD,0.5000,0.0737,-0.5568,-1.2469
1789973996550,XRP,1.43600000,61.60,1.43000000,1.42000000,0.01000000,0.5500,1.41000000,1.44000000,UPTREND,0.0000,-0.0275,0.4680,81621.54,55.11,HOLD,0.5000,0.2368,0.0209,0.1253
1789973996569,NEAR,4.28360000,51.10,4.30000000,4.29000000,0.07000000,1.7100,4.18000000,4.46000000,SIDEWAYS,0.0000,0.0540,0.3460,81621.54,55.11,HOLD,0.5000,0.4809,0.5253,-0.3315
1789973996588,SOL,112.14000000,57.00,111.88000000,111.68000000,0.51000000,0.4600,110.95000000,112.29000000,UPTREND,0.0000,-0.0337,0.3640,81621.54,55.11,HOLD,0.5000,0.1516,-0.1516,-0.0624
1789973996607,SUI,0.96180000,62.50,0.95000000,0.94000000,0.01000000,1.4600,0.92000000,0.97000000,UPTREND,0.0000,-0.0376,0.3440,81621.54,55.11,HOLD,0.5000,0.3639,-0.3847,0.3431
1789973996708,AVAX,11.11700000,42.20,11.22000000,11.27000000,0.14000000,1.2600,11.00000000,11.54000000,DOWNTREND,0.0000,-0.0275,0.3440,81621.54,55.11,SELL,0.8100,0.6926,-0.4048,-1.8350
1789973996906,VVV,33.54420000,77.60,32.93000000,32.30000000,0.50000000,1.4900,31.88000000,33.40000000,UPTREND,0.0000,0.0052,0.3440,81621.54,55.11,SELL,0.8700,-0.0519,-0.4430,0.6940
1789973996926,HYPE,94.00000000,55.20,93.88000000,93.72000000,0.37000000,0.3900,92.80000000,94.40000000,UPTREND,0.0000,-0.0020,0.7240,81621.54,55.11,HOLD,0.5000,0.1064,-0.1277,0.2128
1789973996944,HBAR,0.08684000,51.60,0.09000000,0.09000000,0.00000000,0.7500,0.09000000,0.09000000,UPTREND,0.0000,-0.0141,0.3440,81621.54,55.11,HOLD,0.5000,-0.0345,-0.1612,0.1842
1789973996963,LINK,12.53900000,46.70,12.56000000,12.58000000,0.08000000,0.6000,12.50000000,12.70000000,DOWNTREND,0.0000,-0.0316,0.3440,81621.54,55.11,HOLD,0.5000,0.2153,0.0000,0.1276
1789973996984,TAO,269.39000000,58.10,268.25000000,267.06000000,2.67000000,0.9900,263.54000000,270.60000000,UPTREND,0.0000,-0.0547,0.3440,81621.54,55.11,HOLD,0.5000,0.2598,-0.3155,0.9132
1789973996999,UNI,8.64060000,44.60,8.66000000,8.69000000,0.08000000,0.9000,8.59000000,8.82000000,DOWNTREND,0.0000,0.0133,0.3440,81621.54,55.11,HOLD,0.5000,-0.0289,-0.3784,-0.1111
1789973997015,ENA,0.21769000,55.50,0.22000000,0.22000000,0.00000000,1.1400,0.21000000,0.22000000,UPTREND,0.0000,-0.0268,0.3440,81621.54,55.11,HOLD,0.5000,-0.2710,-1.2541,-1.4470
1789974025442,BTC,81610.10000000,54.60,81564.73000000,81488.33000000,201.58000000,0.2500,81150.65000000,81762.19000000,SIDEWAYS,0.0000,-0.0222,0.6160,81621.54,55.11,HOLD,0.5000,0.0077,-0.0798,0.1951
1789974025552,ETH,2662.22000000,50.90,2662.83000000,2662.30000000,9.24000000,0.3500,2654.52000000,2671.15000000,SIDEWAYS,0.0000,-0.0180,0.4120,81621.54,55.11,SELL,0.7900,0.0552,-0.1255,0.0424
1789974025672,ZEC,1507.40000000,46.90,1509.92000000,1512.56000000,11.03000000,0.7300,1501.64000000,1525.57000000,DOWNTREND,0.0000,-0.0149,0.3580,81621.54,55.11,HOLD,0.5000,0.0133,-0.5062,-1.2697
1789974025694,XRP,1.43550000,61.10,1.43000000,1.43000000,0.01000000,0.5200,1.41000000,1.44000000,UPTREND,0.0000,-0.0238,0.4680,81621.54,55.11,HOLD,0.5000,0.2647,0.0766,0.2856
1789974025715,NEAR,4.27100000,49.80,4.29000000,4.29000000,0.07000000,1.6700,4.19000000,4.45000000,SIDEWAYS,0.0000,0.0199,0.3460,81621.54,55.11,HOLD,0.5000,0.8686,0.8078,0.0258
1789974025736,SOL,112.18000000,57.30,111.94000000,111.73000000,0.49000000,0.4300,110.93000000,112.35000000,UPTREND,0.0000,-0.0009,0.3640,81621.54,55.11,HOLD,0.5000,0.0802,-0.1961,0.0000
1789974025760,SUI,0.96100000,62.60,0.96000000,0.95000000,0.01000000,1.3700,0.92000000,0.97000000,UPTREND,0.0000,-0.0182,0.3440,81621.54,55.11,HOLD,0.5000,0.6035,-0.3538,0.2914
1789974025912,AVAX,11.11800000,42.60,11.20000000,11.25000000,0.14000000,1.2300,10.99000000,11.54000000,DOWNTREND,0.0000,-0.0006,0.3440,81621.54,55.11,SELL,0.8000,0.7285,-0.6296,-1.6730
1789974026102,VVV,33.56010000,77.60,33.06000000,32.42000000,0.45000000,1.3300,31.88000000,33.55000000,UPTREND,0.0000,0.1536,0.3440,81621.54,55.11,SELL,0.8700,-0.2154,-0.3996,0.8197
1789974026125,HYPE,93.99000000,54.70,93.88000000,93.72000000,0.37000000,0.3900,92.80000000,94.40000000,UPTREND,0.0000,0.0093,0.7240,81621.54,55.11,HOLD,0.5000,0.1064,-0.0958,0.2553
1789974026145,HBAR,0.08687000,52.30,0.09000000,0.09000000,0.00000000,0.7300,0.09000000,0.09000000,UPTREND,0.0000,0.0078,0.3440,81621.54,55.11,HOLD,0.5000,-0.0576,-0.2187,0.1957
1789974026163,LINK,12.54100000,46.80,12.55000000,12.57000000,0.07000000,0.5800,12.49000000,12.70000000,DOWNTREND,0.0000,-0.0082,0.3440,81621.54,55.11,HOLD,0.5000,0.1834,-0.0718,0.1834
1789974026185,TAO,269.37000000,57.80,268.43000000,267.25000000,2.59000000,0.9600,263.83000000,270.75000000,UPTREND,0.0000,0.0374,0.3440,81621.54,55.11,HOLD,0.5000,0.2784,-0.2933,1.1694
1789974026201,UNI,8.63610000,44.50,8.65000000,8.69000000,0.08000000,0.8700,8.58000000,8.82000000,DOWNTREND,0.0000,-0.0090,0.3440,81621.54,55.11,HOLD,0.5000,0.0602,-0.4736,-0.0695
1789974026216,ENA,0.21743000,55.30,0.22000000,0.22000000,0.00000000,1.0900,0.21000000,0.22000000,UPTREND,0.0000,0.0045,0.3440,81621.54,55.11,HOLD,0.5000,-0.3955,-1.4073,-1.0440
1789974054148,BTC,81604.14000000,54.50,81563.68000000,81487.86000000,202.20000000,0.2500,81150.90000000,81761.43000000,SIDEWAYS,0.0000,-0.0182,0.6160,81607.56,54.59,HOLD,0.5000,0.0100,-0.1027,0.2322
1789974054258,ETH,2661.60000000,50.50,2662.64000000,2662.21000000,9.26000000,0.3500,2654.44000000,2671.13000000,SIDEWAYS,0.0000,-0.0154,0.4120,81607.56,54.59,SELL,0.7900,0.1007,-0.1484,0.1097
1789974054375,ZEC,1506.40000000,46.40,1509.59000000,1512.40000000,11.09000000,0.7400,1501.35000000,1525.68000000,DOWNTREND,0.0000,0.0086,0.3580,81607.56,54.59,HOLD,0.5000,0.0033,-0.6081,-1.0734
1789974054396,XRP,1.43540000,61.10,1.43000000,1.43000000,0.01000000,0.5200,1.41000000,1.44000000,UPTREND,0.0000,-0.0157,0.4680,81607.56,54.59,HOLD,0.5000,0.3344,0.0488,0.3762
1789974054415,NEAR,4.26570000,49.30,4.29000000,4.29000000,0.07000000,1.6800,4.19000000,4.45000000,SIDEWAYS,0.0000,0.0482,0.3460,81607.56,54.59,HOLD,0.5000,1.1979,0.6494,0.1547
1789974054435,SOL,112.13000000,56.70,111.93000000,111.72000000,0.49000000,0.4400,110.94000000,112.34000000,UPTREND,0.0000,-0.0290,0.3640,81607.56,54.59,HOLD,0.5000,0.1516,-0.2051,0.0981
1789974054454,SUI,0.95890000,61.30,0.95000000,0.95000000,0.01000000,1.3900,0.92000000,0.97000000,UPTREND,0.0000,-0.0369,0.3440,81607.56,54.59,HOLD,0.5000,0.9073,-0.1773,0.9386
1789974054561,AVAX,11.12300000,42.70,11.20000000,11.26000000,0.14000000,1.2300,10.99000000,11.54000000,DOWNTREND,0.0000,-0.0189,0.3440,81607.56,54.59,SELL,0.8100,0.5934,-0.6113,-1.4205
